FacilityId,FacilityName,CapacityType,CapacityTypeDescription,FlowDirection,GasDate,OutlookQuantity,Description,CapacityDescription,ReceiptLocation,ReceiptLocationName,DeliveryLocation,DeliveryLocationName,LastUpdated
535023,LYB Transmission Pipeline,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/13,0.000,-,-,1390036,LYB Pipe Receipt from VTS,1390037,LYB Pipe delivery to LYB GPG,2026/06/06 13:00:44
550054,MAPS,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/13,252.000,Normal Conditions,MAP Southern Haul Capacity,1505013,Moomba Injection,1505035,Pelican Point,2026/06/06 18:31:06
550054,MAPS,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/13,85.000,Normal Conditions,MAP Northern Haul Capacity,1505035,Pelican Point,1505013,Moomba Injection,2026/06/06 18:31:06
550050,MCF,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/13,360.000,Moomba Compression Facility,Capacity based on the compression facility operational configuration as well as minimum inlet pressure of 6.1 MPa and maximum outlet pressure of 14.92 MPa,-1,,-1,,2026/06/07 01:41:23
580040,Mereenie,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/13,27.500,Maintenance,,-1,,-1,,2026/06/06 11:52:26
540064,Meridian,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/13,45.185,,,-1,,-1,,2026/06/06 09:39:11
550045,Moomba,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/13,234.000,Inclusive of LDB Withdrawal Capacity,,-1,,-1,,2026/06/07 05:45:00
550046,Moomba Storage,MDQ,Daily maximum firm capacity under the expected operating conditions,DELIVERY,2026/06/13,5.000,Est withdrawal capacity based on current inventory,,-1,,-1,,2026/06/07 05:45:00
550046,Moomba Storage,MDQ,Daily maximum firm capacity under the expected operating conditions,RECEIPT,2026/06/13,0.000,,,-1,,-1,,2026/06/07 05:45:00
550046,Moomba Storage,STORAGE,Holding capacity in storage,NONE,2026/06/13,70000.000,Est holding capacity,,-1,,-1,,2026/06/07 05:45:00
530061,MPL,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/13,150.000,Normal Operating Conditions,Maximum pipeline capacity achieved under normal operating conditions for flow from MIJ-001 Receipt point to Mortlake PRMS Delivery point.,1305069,MIJ-001 - MPL,1305071,Mortlake PRMS Delivery,2026/06/06 17:08:01
580100,MRP,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/13,15.000,Forward Haul Capacity,Forward Haul Capacity,1808026,Daly Waters Scrap Station on the AGP,1808069,McArthur River Mine Delivery Point,2026/05/09 09:31:33
520053,MSP,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/13,200.000,from Culcairn North to Young,Capacity based on average heating values. Average temperatures and pressures as well as the pipeline operational configuration during the period have also be used to calculate this capacity,1202025,Culcairn North Delivery Stream,1202054,Young Delivery Stream,2026/06/07 01:41:23
520053,MSP,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/13,193.000,from EGP to SWQP Interconnect,Capacity based on average heating values. Average temperatures and pressures as well as the pipeline operational configuration during the period have also be used to calculate this capacity,1202038,MSP EGP Entry DS,1502057,MSP SWQP Exit Delivery Stream,2026/06/07 01:41:23
520053,MSP,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/13,195.000,from Young to Culcairn South,Capacity based on average heating values. Average temperatures and pressures as well as the pipeline operational configuration during the period have also be used to calculate this capacity,1202054,Young Delivery Stream,1202026,Culcairn South Delivery Stream,2026/06/07 01:41:23
520053,MSP,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/13,590.000,from MSP Inlet to Wilton,Capacity based on average heating values. Average temperatures and pressures as well as the pipeline operational configuration during the period have also be used to calculate this capacity,1502045,MSP Inlet Delivery Stream,1202052,Wilton Delivery Stream,2026/06/07 01:41:23
580050,NGP,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/13,0.000,Nil western mode capacity is available when pipeline is in eastern mode.,Mt Isa to Tennant Creek,1490098,Mt Isa,1808074,Tennant Creek,2026/06/06 18:01:19
580050,NGP,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/13,90.000,Eastern mode capacity. Estimated 10-day time to restart facility when supply is available.,Tennant Creek to Mt Isa,1808028,Phillip Creek,1404296,Mt Isa,2026/06/06 18:01:19
520060,NGS,MDQ,Daily maximum firm capacity under the expected operating conditions,DELIVERY,2026/06/13,120.000,Normal Operation,,-1,,-1,,2026/06/06 08:34:33
520060,NGS,MDQ,Daily maximum firm capacity under the expected operating conditions,RECEIPT,2026/06/13,0.001,Liquefaction Maintenance,,-1,,-1,,2026/06/06 08:34:33
520060,NGS,STORAGE,Holding capacity in storage,NONE,2026/06/13,1550.000,Normal Operation,,-1,,-1,,2026/06/06 08:34:33
540084,Orana,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/13,170.000,,,-1,,-1,,2026/06/06 17:07:56
530041,Orbost,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/13,71.000,,,-1,,-1,,2026/06/06 10:48:14
530044,Otway,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/13,176.000,Capacity,,-1,,-1,,2026/06/06 14:31:43
580060,Palm Valley,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/13,5.700,Maintenance,,-1,,-1,,2026/06/06 11:52:26
550052,PCA,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/13,0.000,Inserted by AEMO NCR0162169,Inserted by AEMO NCR0162169,1305050,UGS Receipt,1505012,Pelican Point - PCA,2020/11/17 10:12:09
550052,PCA,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/13,228.249,Normal Operating Conditions,Maximum pipeline capacity achieved under normal operating conditions for flow from Iona Receipt Zone points to the Adelaide Delivery Zone points.,1305050,UGS Receipt,1505088,Pelican Point Delivery - PS,2026/06/06 17:08:02
530060,PCI,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/13,400.000,Normal Operating Conditions,Maximum pipeline capacity achieved under normal operating conditions for West to East flow from Minerva East Receipt point to SWP Delivery point. Capacity is limited by operating pressures.,1305053,Athena (PCI) Receipt,1305059,SWP Delivery,2026/06/06 17:08:02
530060,PCI,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/13,400.000,Normal Operating Conditions,Maximum pipeline capacity achieved under normal operating conditions for East to West flow from SWP Receipt point to Minerva East Delivery point. Capacity is limited by operating pressures.,1305058,SWP Receipt,1305054,Athena (PCI) Delivery,2026/06/06 17:08:02
540065,Peat,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/13,12.200,,,-1,,-1,,2026/06/06 17:07:56
544279,Pipeline Compression Station,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/13,175.000,Capacity that can be processed by PCS,Capacity that can be processed by PCS,-1,,-1,,2026/06/06 10:13:17
580070,PVP,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/13,15.000,,Short term maximum daily capacity of the Palm Valley Pipeline,1808030,Palm Valley Interconnect Receipt Point,1808049,Ron Goodin Power Station delivery point,2026/06/07 06:45:29
544272,QCLNG LNG Plant,MDQ,Daily maximum firm capacity under the expected operating conditions,PROCESSED,2026/06/13,1500.216,,,-1,,-1,,2026/06/06 18:02:13
544272,QCLNG LNG Plant,MDQ,Daily maximum firm capacity under the expected operating conditions,RECEIPT,2026/06/13,1573.000,,,-1,,-1,,2026/06/06 10:36:14
540058,QGP,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/13,145.000,Normal Operations,Wallumbilla - Gladstone,1404003,Wallumbilla SWQP to QGP Receipt Point,1404009,Gladstone,2026/06/06 18:01:10
540058,QGP,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/13,37.200,,Gladstone - Wallumbilla,1404009,Gladstone,1404003,Wallumbilla SWQP to QGP Receipt Point,2024/07/19 19:07:49
540058,QGP,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/13,33.000,Normal Operations,Gladstone - Wallumbilla,1404009,Gladstone,1404004,Wallumbilla QGP to RBP Delivery Point,2026/06/06 18:01:10
540057,RBP,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/13,145.000,from Kogan North to Wallumbilla3,Capacity based on average heating values. Average temperatures and pressures as well as the pipeline operational configuration during the period have also be used to calculate this capacity,1404091,Kogan North Delivery Stream,1404097,Wallumbilla3 Exit Delivery Stream,2026/06/07 01:41:23
540057,RBP,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/13,162.000,from Wallumbilla1 to Gibson Island,Capacity based on average heating values. Average temperatures and pressures as well as the pipeline operational configuration during the period have also be used to calculate this capacity,1404107,Wallumbilla1 Delivery Stream,1404090,Gibson Island Delivery Stream,2026/06/07 01:41:23
540102,RCWP,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/13,360.000,from Reedy Creek to SWQP,Capacity based on average heating values. Average temperatures and pressures as well as the pipeline operational configuration during the period have also be used to calculate this capacity,1404213,RCWP Entry Delivery Steam,1404214,RCWP to SWQP (Wallumbilla) Exit Delivery Stream,2026/06/07 01:41:23
540102,RCWP,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/13,300.000,from SWQP to Reedy Creek,Capacity based on average heating values. Average temperatures and pressures as well as the pipeline operational configuration during the period have also be used to calculate this capacity,1404215,RCWP from SWQP (Wallumbilla) Entry Delivery Stream,1404212,RCWP Exit Delivery Steam,2026/06/07 01:41:23
540085,Reedy Creek,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/13,184.000,,,-1,,-1,,2026/06/06 17:07:56
640011,RMNGPF,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/13,28.500,Normal conditions,,-1,,-1,,2026/06/06 09:43:51
640012,RNMGP,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/13,27.000,Normal Conditions,Daily maximum firm capacity under the expected operating conditions,1490109,Mimas Gas Pipeline Receipt Point,1490110,Mimas Gas Pipeline Delivery to Mooga QGP,2025/10/29 15:18:53
640012,RNMGP,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/13,54.000,Capacity outlook,Mimas to CRWP,1490109,Mimas Gas Pipeline Receipt Point,1490111,Mimas Gas Pipeline Delivery to CRWP,2025/07/22 16:27:16
640009,RNP,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/13,52.600,Normal Operations,Roma North to CRWP,1490103,Roma North Gas Pipeline Receipt Point,1490028,Roma North Gas Pipeline Delivery Point,2026/06/06 18:01:14
540073,Rolleston,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/13,8.900,,,-1,,-1,,2026/06/06 06:20:21
540095,Roma,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/13,245.000,Capacity matched to field production,,-1,,-1,,2026/06/06 10:13:29
544260,Roma North,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/13,24.000,Normal Operations,,-1,,-1,,2026/06/06 18:01:21
540110,RPL,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/13,19.200,NO CHANGES TO CAPACITY,FULL CAPACITY AVAILABLE,1404291,SWQP Receipt (Gate Station),1404292,Roma Power Station Offtake,2026/06/06 16:30:57
540110,RPL,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/13,19.200,NO CHANGES TO CAPACITY,FULL CAPACITY AVAILABLE,1404291,SWQP Receipt (Gate Station),1404293,Roma Township Offtake,2026/06/06 16:30:57
540082,Ruby Jo,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/13,442.750,,,-1,,-1,,2026/06/06 18:02:02
540040,RUGS,MDQ,Daily maximum firm capacity under the expected operating conditions,DELIVERY,2026/06/13,5.400,Capacity matched to near-term withdrawal potential,,-1,,-1,,2026/06/06 10:13:29
540040,RUGS,MDQ,Daily maximum firm capacity under the expected operating conditions,RECEIPT,2026/06/13,150.000,Capacity matched to near-term injection potential,,-1,,-1,,2026/06/06 10:13:29
540040,RUGS,STORAGE,Holding capacity in storage,NONE,2026/06/13,54000.000,Capacity matched to RUGS storage,,-1,,-1,,2026/06/06 10:13:29
540072,Scotia,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/13,110.000,Capacity matched to field production,,-1,,-1,,2026/06/06 10:13:29
550061,SEPS,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/13,16.000,Normal Conditions,SEP Forward Haul Capacity,1505076,SESA,1505078,Apcel MS,2026/06/06 18:32:05
550060,SESA,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/13,40.000,from Poolaijelo to South East Pipeline System,Capacity based on average heating values. Average temperatures and pressures as well as the pipeline operational configuration during the period have also be used to calculate this capacity,1305075,SESA Poolaijelo Inlet Station Delivery Stream,1505074,SESA South East Pipeline Delivery Stream,2026/06/07 01:41:23
540066,Spring Gully,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/13,49.000,,,-1,,-1,,2026/06/06 17:07:56
540103,SSP,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/13,0.000,Normal Operation,Silver Springs Storage Facility Delivery Stream,1404219,Silver Springs Delivery Stream,1404220,Silver Springs Storage,2026/06/06 10:45:41
540103,SSP,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/13,40.000,Normal Operation,SSF to Wallumbilla Run 7,1404221,Silver Springs Storage,1404218,Wallumbilla1 Delivery Stream,2026/06/06 10:45:41
540062,SSSF,MDQ,Daily maximum firm capacity under the expected operating conditions,DELIVERY,2026/06/13,0.000,Shutdown,,-1,,-1,,2026/06/06 10:45:41
540062,SSSF,MDQ,Daily maximum firm capacity under the expected operating conditions,RECEIPT,2026/06/13,0.000,Normal Operation,,-1,,-1,,2026/06/06 10:45:41
540062,SSSF,STORAGE,Holding capacity in storage,NONE,2026/06/13,46000.000,Normal Operation,,-1,,-1,,2026/06/06 10:45:41
540067,Strathblane,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/13,48.000,,,-1,,-1,,2026/06/06 17:07:56
540060,SWQP,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/13,512.000,from Reedy Creek to MAPS,Capacity based on average heating values. Average temperatures and pressures as well as the pipeline operational configuration during the period have also be used to calculate this capacity,1404217,SWQP from RCWP (Wallumbilla) Entry Delivery Stream,1504233,SWQP MAPS Delivery Stream,2026/06/07 01:41:23
540060,SWQP,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/13,340.000,from Moomba to Reedy Creek,Capacity based on average heating values. Average temperatures and pressures as well as the pipeline operational configuration during the period have also be used to calculate this capacity,1504232,Moomba Delivery Stream,1404216,SWQP to RCWP (Wallumbilla) Exit Delivery Stream,2026/06/07 01:41:23
540076,Talinga,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/13,85.000,,,-1,,-1,,2026/06/06 17:07:56
523201,Tallawarra Pipeline,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/13,192.000,Daily maximum firm capacity under the expected operating conditions,TWGP Capacity,1390028,Tallawarra Pipeline Receipt,1390029,Tallawarra Pipeline Delivery,2025/08/19 15:47:45
540068,Taloona,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/13,49.000,,,-1,,-1,,2026/06/06 17:07:56
580210,Tanami GP,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/13,6.630,Normal Conditions,Amadeus to Dead Bullock Soak,1808047,Amadeus Gas Pipeline Receipt Point,1808061,Dead Bullock Soak Power Station Outlet Point,2026/06/06 18:32:02
580210,Tanami GP,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/13,3.440,Normal Conditions,Amadeus to Granites,1808047,Amadeus Gas Pipeline Receipt Point,1808071,Granites Power Station Outlet Point,2026/06/06 18:32:02
570050,TGP,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/13,129.000,Normal Conditions,TGP Forward Haul Capacity,1307000,Longford Victoria,1707012,Bell Bay CCGT,2026/06/06 18:00:02
540051,Tipton,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/13,41.000,Normal,,-1,,-1,,2026/06/06 17:38:29
532005,VicHub,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/13,150.000,Normal Operations,Eastern Gas Pipeline - Declared Transmission System,1390011,Eastern Gas Pipeline - Receipt,1390013,Victorian Transmission System - Delivery,2026/06/06 18:01:27
530110,VTS,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/13,202.000,"The Victorian Gas Planning Report (VGPR), available on AEMO's website, describes the transportation capacity of the Victorian DTS.",The amount of gas that Culcairn is able to inject into the VTS.,1203003,M126 Culcairn Injection,1303054,M115 KEON PARK EAST,2026/06/06 11:44:18
530110,VTS,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/13,960.000,"The Victorian Gas Planning Report (VGPR), available on AEMO's website, describes the transportation capacity of the Victorian DTS.","The amount of gas that Longford, VicHub, TasHub and Lang Lang are able to inject into the VTS.",1303000,M001 Longford Injection,1303046,M003 DANDENONG NORTH,2026/06/06 11:44:18
530110,VTS,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/13,477.000,"The Victorian Gas Planning Report (VGPR), available on AEMO's website, describes the transportation capacity of the Victorian DTS.","The amount of gas that can be transported from Otway, Mortlake, Minerva, Iona Underground Gas Storage, SEAGas and the Western Transmission System to Brooklyn City Gate.",1303008,M101 Iona UGS Injection,1303084,M008 BROOKLYN,2026/06/06 11:44:18
530110,VTS,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/13,225.000,"The Victorian Gas Planning Report (VGPR), available on AEMO's website, describes the transportation capacity of the Victorian DTS.",The amount of gas that Culcairn is able to withdraw from the VTS.,1303054,M115 KEON PARK EAST,1203004,M126 Culcairn Withdrawal,2026/06/06 11:44:18
530110,VTS,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/13,320.000,"The Victorian Gas Planning Report (VGPR), available on AEMO's website, describes the transportation capacity of the Victorian DTS.","The amount of gas that can be transported from Brooklyn City Gate to Iona Underground Gas Storage, SEAGas and the Western Transmission System.",1303084,M008 BROOKLYN,1303007,M101 Iona UGS Withdrawal,2026/06/06 11:44:18
544280,Wallumbilla Compression Station,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/13,177.000,Capacity that can be processed by WCS,Capacity that can be processed by WCS,-1,,-1,,2026/06/06 10:13:17
540045,WCFA,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/13,319.000,Wallumbilla Compression Facility A,Capacity based on the compression facility operational configuration as well as minimum inlet pressure of 7MPa and maximum outlet pressure of 14.9 MPa,-1,,-1,,2026/06/07 01:41:23
540046,WCFB,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/13,550.000,Wallumbilla Compression Facility B,Capacity based on the compression facility operational configuration as well as minimum inlet pressure of 7MPa and maximum outlet pressure of 14.9 MPa,-1,,-1,,2026/06/07 01:41:23
540091,WGP,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/13,1598.000,,GASFLOW,1404143,Woleebee Creek,1404194,Curtis Island  - D,2026/06/06 10:36:18
540069,Windibri,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/13,96.000,,,-1,,-1,,2026/06/06 18:02:02
540087,Woleebee Creek,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/13,662.000,,,-1,,-1,,2026/06/06 18:02:02
580030,WPP,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/13,70.000,from Darwin City Gate to Bladin Point,Capacity based on average heating values. Average temperatures and pressures as well as the pipeline operational configuration during the period have also be used to calculate this capacity,1808021,Darwin City Gate Entry DS,1808024,Bladin Point Exit DS,2026/06/07 01:41:23
580030,WPP,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/13,100.000,from Wickham to Darwin City Gate,Capacity based on average heating values. Average temperatures and pressures as well as the pipeline operational configuration during the period have also be used to calculate this capacity,1808025,Wickham Point Entry DS,1808022,Darwin City Gate Exit DS,2026/06/07 01:41:23
580180,Yelcherr,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/13,0.000,,,-1,,-1,,2026/06/04 16:19:45
540074,Yellowbank,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/13,13.600,,,-1,,-1,,2026/06/06 06:20:21
580010,AGP,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/12,165.000,from Palm Valley to Channel Island,Capacity based on average heating values. Average temperatures and pressures as well as the pipeline operational configuration during the period have also be used to calculate this capacity,1808012,Palm Valley,1808003,Channel Island LP,2026/06/07 01:41:23
540093,APLNG Pipeline,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/12,1700.000,,Forecast Capacity on APLNG Curtis Island,1404048,DDP to APLNG Pipeline,1404050,Curtis Island,2026/06/06 17:07:56
540101,Arcadia,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/12,105.000,Capacity matched to field production,,-1,,-1,,2026/06/06 10:13:22
640013,ATGP,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/12,54.000,Normal Operations,Atlas Receipt to Atlas Delivery,1490107,Atlas Processing Facility to Atlas Gas Pipeline,1490032,Atlas Lateral to DDP Delivery point,2026/06/06 18:00:16
535014,ATHENA,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/12,18.000,,,-1,,-1,,2026/06/06 10:47:50
544261,Atlas,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/12,48.000,Normal Operations,,-1,,-1,,2026/06/06 18:01:23
640008,Atlas East Central Processing Facility,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/12,30.000,Compressor maintenance,,-1,,-1,,2026/06/06 09:44:07
640007,Atlas to Reedy Creek Pipeline,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/12,189.000,from Atlas East Gas Processing Facility entry to RCWP exit,Capacity based on average heating values. Average temperatures and pressures as well as the pipeline operational configuration during the period have also be used to calculate this capacity,1490101,Atlas East Central Processing Facility,1490100,Reedy Creek to Wallumbilla Pipeline,2026/06/07 01:41:23
544273,Australia Pacific LNG,MDQ,Daily maximum firm capacity under the expected operating conditions,PROCESSED,2026/06/12,1561.000,Short Term Capacity for Date  12-JUN-26,,-1,,-1,,2026/06/06 13:15:25
544273,Australia Pacific LNG,MDQ,Daily maximum firm capacity under the expected operating conditions,RECEIPT,2026/06/12,1684.000,Short Term Capacity for Date  12-JUN-26,,-1,,-1,,2026/06/06 13:15:25
540077,B1PL,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/12,80.000,-,Flow from Tipton to the B1 pipeline,1404250,Tipton to Braemar,1404256,Braemar-RBP,2026/06/06 12:00:44
540077,B1PL,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/12,40.000,-,Flow from Daandine to the B1 pipeline,1404251,Daandine to Braemar,1404252,Braemar to Braemar Power Station,2026/06/06 12:00:44
540077,B1PL,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/12,40.000,-,Flow from Windibri to the B1 pipeline,1404252,Braemar to Braemar Power Station,1404255,Windibri to Braemar,2026/06/06 12:00:44
540077,B1PL,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/12,120.000,-,Flow from the B1 pipeline to Braemar Powerstation,1404255,Windibri to Braemar,1404252,Braemar to Braemar Power Station,2026/06/06 12:00:44
540071,B2PL,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/12,219.144,,"80.5km between Windibri - Daandine and upstream pressure constraint of 6.5Mpa, the max flow is approximately 5955001 scm/day. At typical HV this equates to a nameplate rating of 219.144 TJ/day",1404235,DAA-B2PL,1404241,WIN-B2PL,2026/06/06 15:55:06
540047,BCF,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/12,120.000,,Ballera Compression Capacity,-1,,-1,,2026/06/07 05:45:00
540083,Bellevue,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/12,188.600,,,-1,,-1,,2026/06/06 18:02:02
580020,BGP,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/12,108.000,from Wadeye to Ban Ban Springs,Capacity based on average heating values. Average temperatures and pressures as well as the pipeline operational configuration during the period have also be used to calculate this capacity,1808018,Wadeye Delivery Stream,1808020,Ban Ban Springs Delivery Stream,2026/06/07 01:41:23
523202,Bomaderry Gas Pipeline,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/12,41.096,Flow capacity for the SSBG pipeline,MDQ,1290103,Bomaderry Receipt,1290104,Shoalhaven Starches Cogeneration Plant,2026/06/06 12:37:29
530030,BPP,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/12,67.000,Bass gas pipeline,Capacity Outlook BPP,1303211,BassGas Receipt,1303210,Pakenham Metering Point,2026/06/06 09:46:18
540096,BWP,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/12,164.000,from Berwyndale to Silver Springs,Capacity based on average heating values. Average temperatures and pressures as well as the pipeline operational configuration during the period have also be used to calculate this capacity,1404069,Berwyndale Entry Delivery Stream,1404073,Silver Springs Delivery Stream,2026/06/07 01:41:23
540096,BWP,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/12,276.000,from Wallumbilla to Berwyndale,Capacity based on average heating values. Average temperatures and pressures as well as the pipeline operational configuration during the period have also be used to calculate this capacity,1404071,BWP from SWQP (Wallumbilla) Delivery Stream,1404070,Berwyndale Exit Delivery Stream,2026/06/07 01:41:23
540059,CGP,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/12,0.000,Inserted by AEMO NCR0162169,Inserted by AEMO NCR0162169,1404074,Ballera Receipt Stream,1404076,Century Mine Delivery Stream,2020/11/17 10:12:02
540059,CGP,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/12,65.000,from NGP to Ballera,Capacity based on average heating values. Average temperatures and pressures as well as the pipeline operational configuration during the period have also be used to calculate this capacity,1404225,CGP NGP Entry Delivery Stream,1404074,CGP Ballera Exit,2026/06/07 01:41:23
540059,CGP,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/12,65.000,,Capacity based on the pipeline operational configuration and conditions for that period,1404225,CGP NGP Entry Delivery Stream,1404227,Ballera Delivery Stream,2019/10/22 01:41:06
540059,CGP,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/12,0.000,Inserted by AEMO NCR0162169,Inserted by AEMO NCR0162169,1404227,Ballera Delivery Stream,1404076,Century Mine Delivery Stream,2020/11/17 10:12:02
540059,CGP,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/12,119.000,from Ballera to MT isa,Capacity based on average heating values. Average temperatures and pressures as well as the pipeline operational configuration during the period have also be used to calculate this capacity,1404227,CGP Ballera Entry,1404079,Mt Isa Mines Delivery Stream,2026/06/07 01:41:23
520090,ColongraGP,MDQ,Daily maximum firm capacity under the expected operating conditions,NONE,2026/06/12,43.000,Normal Operations,Munmorah Compressor Station to Munmorah Delivery Station,1202075,Munmorah Compressor Station,1202076,Munmorah Delivery Station,2026/06/06 18:00:20
